FOLDERYEAR;LicenceRSN;LicenceNumber;LicenceRevisionNumber;BusinessName;BusinessTradeName;Status;IssuedDate;ExpiredDate;BusinessType;BusinessSubType;Unit;UnitType;House;Street;City;Province;Country;PostalCode;LocalArea;NumberofEmployees;FeePaid;ExtractDate;Geom;geo_point_2d
25;4648571;25-140848;00;Kulanet Consulting ULC;;Issued;2024-12-12T18:35:54-08:00;2025-12-31;Consulting and Management Services;;;;;;Vancouver;BC;;;Downtown;1.0;265.0;2025-03-02T00:09:35-08:00;;
25;4648594;25-140871;00;HIGHBURY WEST DEVELOPMENT INC.;;Issued;2024-12-06T13:06:09-08:00;2025-12-31;Consulting and Management Services;;;;;;Vancouver;BC;CA;;Kensington-Cedar Cottage;1.0;265.0;2025-03-02T00:09:35-08:00;;
25;4648601;25-140878;00;M M & R VALUATION SERVICES INC.;HVS;Issued;2024-12-09T16:23:04-08:00;2025-12-31;Consulting and Management Services;;205;Unit;815;W HASTINGS STREET;Vancouver;BC;;V6C 1B4;Downtown;5.0;265.0;2025-03-02T00:09:35-08:00;;
25;4648617;25-140894;00;ALPHATECS CONSULTANTS LTD.;;Issued;2024-12-31T19:45:50-08:00;2025-12-31;Consulting and Management Services;;;;;;Vancouver;BC;;;Downtown;1.0;265.0;2025-03-02T00:09:35-08:00;;
25;4648618;25-140895;00;FORM ADVISING (2024) UNLIMITED LIABILITY COMPANY;FORM Advising;Issued;2024-12-05T14:27:00-08:00;2025-12-31;Consulting and Management Services;;;;;;Vancouver;BC;;;Kitsilano;7.0;265.0;2025-03-02T00:09:35-08:00;;
25;4648647;25-140924;00;(Ashley Ling);Ashley Ling Coaching;Issued;2024-12-17T13:10:55-08:00;2025-12-31;Consulting and Management Services;;;;;;Vancouver;BC;;;Strathcona;2.0;265.0;2025-03-02T00:09:35-08:00;;
25;4648676;25-140953;00;URBANEX STRATEGIES LTD.;Urbanex;Issued;2024-12-03T10:35:15-08:00;2025-12-31;Consulting and Management Services;;2368;Unit;666;BURRARD ST;Vancouver;BC;;V6C 2X8;Downtown;5.0;265.0;2025-03-02T00:09:35-08:00;"{""coordinates"": [-123.119358394194, 49.2850670237956], ""type"": ""Point""}";49.2850670237956, -123.119358394194
25;4648686;25-140963;00;LOCHDALE ADVISORY LTD.;;Issued;2024-12-20T12:49:09-08:00;2025-12-31;Consulting and Management Services;;215;Unit;625;HOWE ST;Vancouver;BC;;V6C 2T6;Downtown;1.0;265.0;2025-03-02T00:09:35-08:00;"{""coordinates"": [-123.11799800626, 49.2842309792976], ""type"": ""Point""}";49.2842309792976, -123.11799800626
25;4648694;25-140971;00;KANE CONSULTING INC;;Issued;2024-12-03T15:09:32-08:00;2025-12-31;Consulting and Management Services;;775;Unit;1199;W PENDER ST;Vancouver;BC;CA;V6E 2R1;Downtown;14.0;565.0;2025-03-02T00:09:35-08:00;"{""coordinates"": [-123.122585601107, 49.2883558777116], ""type"": ""Point""}";49.2883558777116, -123.122585601107
25;4646664;25-138941;00;CH2M Hill Canada Limited;;Issued;2024-12-19T09:40:48-08:00;2025-12-31;Consulting and Management Services;;;;;;Burnaby;BC;CA;;;200.0;265.0;2025-03-02T00:09:33-08:00;;
25;4647041;25-139318;00;L I T Aquatics Ltd;;Issued;2024-12-30T13:23:25-08:00;2025-12-31;Consulting and Management Services;;;;;;White Rock;BC;CA;;;4.0;265.0;2025-03-02T00:09:33-08:00;;
25;4647122;25-139399;00;Sterling IAQ Consultants Ltd;;Issued;2024-12-30T20:48:00-08:00;2025-12-31;Consulting and Management Services;;;;;;Burnaby;BC;CA;;Out of Town;8.0;265.0;2025-03-02T00:09:33-08:00;;
25;4647150;25-139427;00;Parsons Inc;;Issued;2024-12-02T08:45:39-08:00;2025-12-31;Consulting and Management Services;;;;;;Langley;BC;CA;;Out of Town;12.0;265.0;2025-03-02T00:09:33-08:00;;
25;4647166;25-139443;00;(Klodian Xhepaj);KBX Canada Immigration Services;Issued;2024-12-28T17:48:06-08:00;2025-12-31;Consulting and Management Services;;;;;;Burnaby;BC;CA;;;2.0;265.0;2025-03-02T00:09:33-08:00;;
25;4647252;25-139529;00;Yong Hao Investment Consultant Ltd;;Issued;2024-12-30T19:16:35-08:00;2025-12-31;Consulting and Management Services;;;;;;Richmond;BC;CA;;;1.0;265.0;2025-03-02T00:09:33-08:00;;
25;4647279;25-139556;00;0930501 BC Ltd;Prolepsis Consulting;Issued;2024-12-31T00:42:11-08:00;2025-12-31;Consulting and Management Services;;;;;;Richmond;BC;CA;;;1.0;265.0;2025-03-02T00:09:33-08:00;;
25;4647283;25-139560;00;Emtec Environmental Health & Safety Consulting Inc;;Issued;2024-12-30T21:50:22-08:00;2025-12-31;Consulting and Management Services;;;;;;Richmond;BC;CA;;;3.0;265.0;2025-03-02T00:09:33-08:00;;
25;4647459;25-139736;00;DW Energy Advisors Inc;;Issued;2024-12-31T11:36:25-08:00;2025-12-31;Consulting and Management Services;;;;;;Maple Ridge;BC;CA;;;5.0;265.0;2025-03-02T00:09:33-08:00;;
25;4647494;25-139771;00;Michelle Mazzoni & Nicolas Mazzoni;Michelle Mazzoni Business and Marketing Consultancy;Issued;2024-12-16T12:04:24-08:00;2025-12-31;Consulting and Management Services;;;;;;Burnaby;BC;CA;;;0.0;265.0;2025-03-02T00:09:33-08:00;;
25;4647509;25-139786;00;DARKHORSE ANALYTICS INC;;Issued;2024-12-30T11:37:25-08:00;2025-12-31;Consulting and Management Services;;;;;;Edmonton;AB;CA;;Out of Town;20.0;265.0;2025-03-02T00:09:33-08:00;;
25;4648057;25-140334;00;(Baraa Habash);Enjaz Environmental Consulting;Issued;2024-12-31T12:17:37-08:00;2025-12-31;Consulting and Management Services;;;;;;Langley;BC;CA;;Out of Town;0.0;265.0;2025-03-02T00:09:33-08:00;;
25;4648300;25-140577;00;(Alan Reese);REESE CONSTRUCTION LOGISTICS;Issued;2024-12-14T09:32:36-08:00;2025-12-31;Consulting and Management Services;;;;;;Pitt Meadows;BC;CA;;Out of Town;1.0;265.0;2025-03-02T00:09:33-08:00;;
25;4646710;25-138987;00;Theodor D Sterling And Associates Ltd;;Issued;2024-12-18T13:12:38-08:00;2025-12-31;Consulting and Management Services;;310;Unit;1122;Mainland St;Vancouver;BC;CA;V6B 5L1;Downtown;3.0;265.0;2025-03-02T00:09:35-08:00;"{""coordinates"": [-123.120702300081, 49.2751484139772], ""type"": ""Point""}";49.2751484139772, -123.120702300081
25;4646713;25-138990;00;(Gregory Van Wijk);Vortex Business Software;Issued;2024-12-18T19:30:18-08:00;2025-12-31;Consulting and Management Services;;;;;;Vancouver;BC;CA;;Downtown;1.0;265.0;2025-03-02T00:09:35-08:00;;
25;4646726;25-139003;00;Quoin Project & Cost Management Ltd;;Issued;2024-12-10T13:10:33-08:00;2025-12-31;Consulting and Management Services;;510;Unit;837;W Hastings St;Vancouver;BC;CA;V6C 3N6;Downtown;1.0;265.0;2025-03-02T00:09:35-08:00;"{""coordinates"": [-123.11490375049, 49.2868229440874], ""type"": ""Point""}";49.2868229440874, -123.11490375049
25;4646731;25-139008;00;Vaughn Consulting Inc;;Issued;2024-12-05T08:09:51-08:00;2025-12-31;Consulting and Management Services;;;;;;Vancouver;BC;CA;;Riley Park;1.0;265.0;2025-03-02T00:09:35-08:00;;
25;4646750;25-139027;00;You-Can Education Services & Consulting Inc;;Issued;2024-12-18T15:37:03-08:00;2025-12-31;Consulting and Management Services;;840;Unit;1200;W 73rd Av;Vancouver;BC;CA;V6P 6G5;Marpole;2.0;265.0;2025-03-02T00:09:35-08:00;"{""coordinates"": [-123.133618556976, 49.2039954491368], ""type"": ""Point""}";49.2039954491368, -123.133618556976
25;4646761;25-139038;00;Magenta Marketing Inc;;Issued;2024-12-02T16:10:48-08:00;2025-12-31;Consulting and Management Services;;;;;;Vancouver;BC;CA;;Dunbar-Southlands;1.0;265.0;2025-03-02T00:09:35-08:00;;
25;4646766;25-139043;00;RGF Integrated Wealth Mangement Ltd;;Issued;2024-12-11T08:08:21-08:00;2025-12-31;Consulting and Management Services;;1st - 4th;Unit;1701;W BROADWAY;Vancouver;BC;CA;V6J 1Y3;Fairview;68.0;265.0;2025-03-02T00:09:35-08:00;"{""coordinates"": [-123.143743446815, 49.2639784628682], ""type"": ""Point""}";49.2639784628682, -123.143743446815
25;4646773;25-139050;00;Raymond George Nakamura (Raymond Nakamura);;Issued;2024-12-18T16:14:15-08:00;2025-12-31;Consulting and Management Services;;;;;;Vancouver;BC;CA;;Dunbar-Southlands;0.0;265.0;2025-03-02T00:09:35-08:00;;
25;4646781;25-139058;00;(Sandra Berman);Circa Enterprises;Issued;2024-12-11T10:37:05-08:00;2025-12-31;Consulting and Management Services;;;;;;Vancouver;BC;CA;;South Cambie;1.0;265.0;2025-03-02T00:09:35-08:00;;
25;4646783;25-139060;00;Western Real Estate Advisors Inc;;Issued;2024-12-23T11:19:37-08:00;2025-12-31;Consulting and Management Services;;;;;;Vancouver;BC;CA;;Riley Park;1.0;265.0;2025-03-02T00:09:35-08:00;;
25;4646814;25-139091;00;Tekara Organizational Effectiveness Inc;;Issued;2024-12-18T12:14:45-08:00;2025-12-31;Consulting and Management Services;;1300;Unit;1500;W GEORGIA ST;Vancouver;BC;CA;V6G 2Z6;West End;3.0;265.0;2025-03-02T00:09:35-08:00;"{""coordinates"": [-123.130300416539, 49.2899484858578], ""type"": ""Point""}";49.2899484858578, -123.130300416539
25;4646825;25-139102;00;Agile Concept Consulting Inc;;Issued;2024-12-07T13:48:51-08:00;2025-12-31;Consulting and Management Services;;;;;;Vancouver;BC;CA;;Marpole;2.0;265.0;2025-03-02T00:09:35-08:00;;
25;4646826;25-139103;00;(William Trousdale);Ecoplan International;Issued;2024-12-06T15:27:50-08:00;2025-12-31;Consulting and Management Services;;;;1333;JOHNSTON ST;Vancouver;BC;CA;V6H 3R9;Fairview;9.0;265.0;2025-03-02T00:09:35-08:00;"{""coordinates"": [-123.130698356444, 49.2699536547789], ""type"": ""Point""}";49.2699536547789, -123.130698356444
25;4646843;25-139120;00;Todd Bennett Constant (Todd Constant);Constant Consulting;Issued;2024-12-18T18:31:03-08:00;2025-12-31;Consulting and Management Services;;300;Unit;1275;W 6TH AV;Vancouver;BC;CA;V6H 1A6;Fairview;3.0;265.0;2025-03-02T00:09:35-08:00;"{""coordinates"": [-123.133064428914, 49.2663820185595], ""type"": ""Point""}";49.2663820185595, -123.133064428914
25;4646866;25-139143;00;Westcoast Actuaries Inc;;Issued;2024-12-10T12:43:57-08:00;2025-12-31;Consulting and Management Services;;908;Unit;1166;ALBERNI ST;Vancouver;BC;CA;V6E3Z3;West End;21.0;265.0;2025-03-02T00:09:35-08:00;"{""coordinates"": [-123.125682236504, 49.2861554000034], ""type"": ""Point""}";49.2861554000034, -123.125682236504
25;4646869;25-139146;00;(Maureen Smith);Maureen Smith Consulting;Issued;2024-12-21T08:28:31-08:00;2025-12-31;Consulting and Management Services;;;;;;Vancouver;BC;CA;;South Cambie;1.0;265.0;2025-03-02T00:09:35-08:00;;
25;4646871;25-139148;00;Mauricio Humar Pizarro (Mauricio Pizarro);Contacto Canada Educational Travel;Issued;2024-12-19T15:36:43-08:00;2025-12-31;Consulting and Management Services;;300;Unit;422;RICHARDS ST;Vancouver;BC;CA;V6B 2Z3;Downtown;1.0;265.0;2025-03-02T00:09:35-08:00;"{""coordinates"": [-123.111926364132, 49.2836865871596], ""type"": ""Point""}";49.2836865871596, -123.111926364132
25;4646881;25-139158;00;(Eva Psenicka);Projecteva Management;Issued;2024-12-18T13:43:29-08:00;2025-12-31;Consulting and Management Services;;;;;;Vancouver;BC;CA;;Kitsilano;0.0;265.0;2025-03-02T00:09:35-08:00;;
25;4646883;25-139160;00;Vertical Bridge Corporate Consulting Inc;;Issued;2024-12-16T15:37:48-08:00;2025-12-31;Consulting and Management Services;;300;Unit;1275;W 6TH AV;Vancouver;BC;CA;V6H 1A6;Fairview;9.0;265.0;2025-03-02T00:09:35-08:00;"{""coordinates"": [-123.133064428914, 49.2663820185595], ""type"": ""Point""}";49.2663820185595, -123.133064428914
25;4646886;25-139163;00;Fenella Chi Fun Sung (Fenella Sung);DS Communications Group;Issued;2024-12-15T20:07:59-08:00;2025-12-31;Consulting and Management Services;;720;Unit;999;W BROADWAY;Vancouver;BC;CA;V5Z 1K5;Fairview;1.0;265.0;2025-03-02T00:09:35-08:00;"{""coordinates"": [-123.126104236733, 49.2638663729166], ""type"": ""Point""}";49.2638663729166, -123.126104236733
25;4646906;25-139183;00;Suzanne Karen Kenney (Suzanne Kenney);;Issued;2024-12-16T10:46:37-08:00;2025-12-31;Consulting and Management Services;;201;Unit;2065;W 4TH AV;Vancouver;BC;CA;V6J 1N3;Kitsilano;1.0;265.0;2025-03-02T00:09:35-08:00;"{""coordinates"": [-123.151974204052, 49.2683828391385], ""type"": ""Point""}";49.2683828391385, -123.151974204052
25;4646931;25-139208;00;Shannon Joan Taylor (Shannon Taylor);Taylor-Made Business Solutions;Issued;2024-12-03T08:54:21-08:00;2025-12-31;Consulting and Management Services;;;;;;Vancouver;BC;CA;;Kerrisdale;0.0;265.0;2025-03-02T00:09:35-08:00;;
25;4646932;25-139209;00;Fuse Interactive Inc;Fuse Interactive;Issued;2024-12-06T12:21:21-08:00;2025-12-31;Consulting and Management Services;;;;3843;CLARK DRIVE;Vancouver;BC;CA;V5V 4Y7;Kensington-Cedar Cottage;7.0;265.0;2025-03-02T00:09:35-08:00;"{""coordinates"": [-123.078376375746, 49.2501250133244], ""type"": ""Point""}";49.2501250133244, -123.078376375746
25;4646954;25-139231;00;Fullier Enterprise Ltd;;Issued;2024-12-13T18:10:00-08:00;2025-12-31;Consulting and Management Services;;;;;;Vancouver;BC;CA;;Victoria-Fraserview;1.0;265.0;2025-03-02T00:09:35-08:00;;
25;4646984;25-139261;00;Martha Ann Burton (Martha Burton);Martha Burton Management Consulting;Issued;2024-12-13T14:07:44-08:00;2025-12-31;Consulting and Management Services;;;;;;Vancouver;BC;CA;;Oakridge;1.0;265.0;2025-03-02T00:09:35-08:00;;
25;4646996;25-139273;00;(Lori Baxter);Lori Baxter Consulting;Issued;2024-12-16T10:10:01-08:00;2025-12-31;Consulting and Management Services;;;;;;Vancouver;BC;CA;;Mount Pleasant;1.0;265.0;2025-03-02T00:09:35-08:00;;
25;4647021;25-139298;00;Elettra Communications Ltd;Elettra Communications;Issued;2024-12-03T10:44:36-08:00;2025-12-31;Consulting and Management Services;;607;Unit;409;GRANVILLE ST;Vancouver;BC;CA;V6C 1T2;Downtown;5.0;265.0;2025-03-02T00:09:35-08:00;"{""coordinates"": [-123.114569797322, 49.2853593925229], ""type"": ""Point""}";49.2853593925229, -123.114569797322
25;4647024;25-139301;00;(Dusan Pekic);Etica Systems;Issued;2024-12-24T17:11:20-08:00;2025-12-31;Consulting and Management Services;;;;;;Vancouver;BC;CA;;Victoria-Fraserview;1.0;265.0;2025-03-02T00:09:35-08:00;;
25;4647031;25-139308;00;(Laura Samaroo);Towers Watson;Issued;2024-12-16T10:30:58-08:00;2025-12-31;Consulting and Management Services;;2650;Unit;666;BURRARD ST;Vancouver;BC;CA;V6C 2X8;Downtown;39.0;265.0;2025-03-02T00:09:35-08:00;"{""coordinates"": [-123.119358394194, 49.2850670237956], ""type"": ""Point""}";49.2850670237956, -123.119358394194
25;4647040;25-139317;00;(Reynaldo Bahena);Bahena Immigration Services;Issued;2024-12-18T10:33:39-08:00;2025-12-31;Consulting and Management Services;;;;;;Vancouver;BC;CA;;Victoria-Fraserview;0.0;265.0;2025-03-02T00:09:35-08:00;;
25;4647050;25-139327;00;Noriel Rodrigue Guillermo (Noriel Guillermo);;Issued;2024-12-27T00:01:40-08:00;2025-12-31;Consulting and Management Services;;;;;;Vancouver;BC;CA;;Downtown;0.0;265.0;2025-03-02T00:09:35-08:00;;
25;4647057;25-139334;00;Biopolicy Innovations Inc;;Issued;2024-12-03T16:40:04-08:00;2025-12-31;Consulting and Management Services;;413;Unit;1155;ROBSON ST;Vancouver;BC;CA;V6E 1B5;West End;52.0;265.0;2025-03-02T00:09:35-08:00;"{""coordinates"": [-123.125726241191, 49.2855558149187], ""type"": ""Point""}";49.2855558149187, -123.125726241191
25;4647068;25-139345;00;(Alexander Hodgins);Apex Consulting;Issued;2024-12-21T08:46:30-08:00;2025-12-31;Consulting and Management Services;;;;;;Vancouver;BC;CA;;Grandview-Woodland;1.0;265.0;2025-03-02T00:09:35-08:00;;
25;4647070;25-139347;00;COMPTON FUNDRAISING CONSULTANTS CANADA LTD;;Issued;2024-12-03T13:59:03-08:00;2025-12-31;Consulting and Management Services;;600;Unit;777;HORNBY ST;Vancouver;BC;CA;V6Z 1S4;Downtown;2.0;265.0;2025-03-02T00:09:35-08:00;"{""coordinates"": [-123.121421490049, 49.2832466257592], ""type"": ""Point""}";49.2832466257592, -123.121421490049
25;4647091;25-139368;00;Murray Paterson Marketing Group Inc;;Issued;2024-12-05T10:21:39-08:00;2025-12-31;Consulting and Management Services;;;;;;Vancouver;BC;CA;;Fairview;3.0;265.0;2025-03-02T00:09:35-08:00;;
25;4647099;25-139376;00;Recollective Consulting Inc;;Issued;2024-12-13T09:13:36-08:00;2025-12-31;Consulting and Management Services;;210;Unit;128;W HASTINGS ST;Vancouver;BC;CA;V6B 1G8;Downtown;6.0;265.0;2025-03-02T00:09:35-08:00;"{""coordinates"": [-123.108413374474, 49.2819153321785], ""type"": ""Point""}";49.2819153321785, -123.108413374474
25;4647102;25-139379;00;Hattori International Trading Inc;;Issued;2024-12-10T21:09:22-08:00;2025-12-31;Consulting and Management Services;;501;Unit;535;THURLOW ST;Vancouver;BC;CA;V6E 3L2;Downtown;2.0;265.0;2025-03-02T00:09:35-08:00;"{""coordinates"": [-123.121522823224, 49.2870270555211], ""type"": ""Point""}";49.2870270555211, -123.121522823224
25;4647104;25-139381;00;George & Bell Consulting Inc;;Issued;2024-12-11T14:35:29-08:00;2025-12-31;Consulting and Management Services;;M2;Unit;601;W BROADWAY;Vancouver;BC;CA;V5Z 4C2;Fairview;50.0;265.0;2025-03-02T00:09:35-08:00;"{""coordinates"": [-123.118596122757, 49.2635657969344], ""type"": ""Point""}";49.2635657969344, -123.118596122757
25;4647108;25-139385;00;DJ Ramsey Consulting Ltd;D J Ramsey Consulting;Issued;2024-12-29T07:57:14-08:00;2025-12-31;Consulting and Management Services;;;;;;Vancouver;BC;CA;;Fairview;2.0;265.0;2025-03-02T00:09:35-08:00;;
25;4647123;25-139400;00;J Proust & Associates Inc;;Issued;2024-12-12T14:19:35-08:00;2025-12-31;Consulting and Management Services;;650;Unit;669;HOWE ST;Vancouver;BC;CA;V6C 2E5;Downtown;1.0;265.0;2025-03-02T00:09:35-08:00;"{""coordinates"": [-123.119033470012, 49.2836798173785], ""type"": ""Point""}";49.2836798173785, -123.119033470012
25;4647131;25-139408;00;Deetken Enterprises Ltd;The Deetken Group;Issued;2024-12-17T11:16:28-08:00;2025-12-31;Consulting and Management Services;;500;;210;W BROADWAY;Vancouver;BC;CA;V5Y 3W2;Mount Pleasant;27.0;265.0;2025-03-02T00:09:35-08:00;"{""coordinates"": [-123.109923171761, 49.2628332496449], ""type"": ""Point""}";49.2628332496449, -123.109923171761
25;4647133;25-139410;00;(Michael Nagel);;Issued;2024-12-16T12:36:42-08:00;2025-12-31;Consulting and Management Services;;;;;;Vancouver;BC;CA;;Fairview;1.0;265.0;2025-03-02T00:09:35-08:00;;
25;4647179;25-139456;00;Karen J Lloyd (Karen Lloyd);See The Script Media;Issued;2024-12-13T13:47:15-08:00;2025-12-31;Consulting and Management Services;;;;;;Vancouver;BC;CA;;Downtown;1.0;265.0;2025-03-02T00:09:35-08:00;;
25;4647186;25-139463;00;(Mirko Suljagic);K2 Consultants;Issued;2024-12-08T06:32:09-08:00;2025-12-31;Consulting and Management Services;;;;;;Vancouver;BC;CA;;Kerrisdale;1.0;265.0;2025-03-02T00:09:35-08:00;;
25;4647199;25-139476;00;Wavecrest Business Corp;;Issued;2024-12-23T08:57:10-08:00;2025-12-31;Consulting and Management Services;;;;;;Vancouver;BC;CA;;West Point Grey;1.0;265.0;2025-03-02T00:09:35-08:00;;
25;4647201;25-139478;00;Kenneth Bradley Poulin (Kenneth Poulin);Evermark Trademarks;Issued;2024-12-06T12:13:03-08:00;2025-12-31;Consulting and Management Services;;;;;;Vancouver;BC;CA;;Downtown;1.0;265.0;2025-03-02T00:09:35-08:00;;
25;4647217;25-139494;00;Can Board Immigration Group Ltd;;Issued;2024-12-12T16:55:31-08:00;2025-12-31;Consulting and Management Services;;;;250;E 10TH AV;Vancouver;BC;CA;V5T 1Z5;Mount Pleasant;1.0;265.0;2025-03-02T00:09:35-08:00;"{""coordinates"": [-123.099852415945, 49.2617184227041], ""type"": ""Point""}";49.2617184227041, -123.099852415945
25;4647225;25-139502;00;(Barbara Kirby);seniorsAdvocate.ca;Issued;2024-12-03T15:43:47-08:00;2025-12-31;Consulting and Management Services;;;;;;Vancouver;BC;CA;;Arbutus-Ridge;1.0;265.0;2025-03-02T00:09:35-08:00;;
25;4647229;25-139506;00;Wu & Associates Immigration & Business Services Ltd;Wu & Associates Immigration & Business Services;Issued;2024-12-30T14:14:06-08:00;2025-12-31;Consulting and Management Services;;;;;;Vancouver;BC;CA;;Riley Park;0.0;265.0;2025-03-02T00:09:35-08:00;;
25;4647236;25-139513;00;Broadway C S Business Services Ltd;;Issued;2024-12-30T11:36:07-08:00;2025-12-31;Consulting and Management Services;;325;Unit;550;W BROADWAY;Vancouver;BC;CA;V5Z 0E9;Fairview;1.0;265.0;2025-03-02T00:09:35-08:00;"{""coordinates"": [-123.116555459207, 49.2629292228399], ""type"": ""Point""}";49.2629292228399, -123.116555459207
25;4647292;25-139569;00;Beasley & Associates Planning Inc;;Issued;2024-12-05T10:17:57-08:00;2025-12-31;Consulting and Management Services;;;;;;Vancouver;BC;CA;;Downtown;1.0;265.0;2025-03-02T00:09:35-08:00;;
25;4647293;25-139570;00;MissyJena Media Innovations Inc;;Issued;2024-12-29T00:09:23-08:00;2025-12-31;Consulting and Management Services;;;;;;Vancouver;BC;CA;;Fairview;1.0;265.0;2025-03-02T00:09:35-08:00;;
25;4647294;25-139571;00;Kotu Management Ltd;;Issued;2024-12-30T12:21:11-08:00;2025-12-31;Consulting and Management Services;;;;;;Vancouver;BC;CA;;Downtown;1.0;265.0;2025-03-02T00:09:35-08:00;;
25;4647298;25-139575;00;Hendrik Cornelis Reemeyer (Hendrik Reemeyer);Resourceful Paths Consulting;Issued;2024-12-20T18:54:09-08:00;2025-12-31;Consulting and Management Services;;;;;;Vancouver;BC;CA;;Downtown;1.0;265.0;2025-03-02T00:09:35-08:00;;
25;4647299;25-139576;00;PlaceSpeak Inc;;Issued;2024-12-31T11:30:28-08:00;2025-12-31;Consulting and Management Services;;;;;;Vancouver;BC;CA;;Kitsilano;2.0;265.0;2025-03-02T00:09:35-08:00;;
25;4647301;25-139578;00;(Christopher Stairs);;Issued;2024-12-20T07:55:55-08:00;2025-12-31;Consulting and Management Services;;;;;;Vancouver;BC;CA;;West End;1.0;265.0;2025-03-02T00:09:35-08:00;;
25;4647340;25-139617;00;Yong Quan Investments Ltd;;Issued;2024-12-18T13:27:41-08:00;2025-12-31;Consulting and Management Services;;;;;;Vancouver;BC;CA;;Shaughnessy;0.0;265.0;2025-03-02T00:09:35-08:00;;
25;4647342;25-139619;00;Front And Centre Communications Inc;;Issued;2024-12-09T10:18:14-08:00;2025-12-31;Consulting and Management Services;;;;;;Vancouver;BC;CA;;Kensington-Cedar Cottage;1.0;265.0;2025-03-02T00:09:35-08:00;;
25;4647345;25-139622;00;Win Ratio Consulting Ltd;Win Ratio;Issued;2024-12-04T07:12:33-08:00;2025-12-31;Consulting and Management Services;;;;;;Vancouver;BC;CA;;West End;3.0;265.0;2025-03-02T00:09:35-08:00;;
25;4647357;25-139634;00;Margaret Emily Stuart (Margaret Stuart);Advanced Legal Settlements;Issued;2024-12-31T13:07:30-08:00;2025-12-31;Consulting and Management Services;;;;;;Vancouver;BC;CA;;West End;1.0;265.0;2025-03-02T00:09:35-08:00;;
25;4647362;25-139639;00;(Niknaz Kahnamoui);;Issued;2024-12-31T18:47:36-08:00;2025-12-31;Consulting and Management Services;;503;Unit;1055;HOMER ST;Vancouver;BC;CA;V6B 1G3;Downtown;1.0;265.0;2025-03-02T00:09:35-08:00;"{""coordinates"": [-123.121218944951, 49.2769778989866], ""type"": ""Point""}";49.2769778989866, -123.121218944951
25;4647401;25-139678;00;RealSIDE Consulting Inc;;Issued;2024-12-12T16:48:42-08:00;2025-12-31;Consulting and Management Services;;700;Unit;838;W HASTINGS ST;Vancouver;BC;CA;V6C 1C8;Downtown;1.0;557.0;2025-03-02T00:09:35-08:00;"{""coordinates"": [-123.115954794154, 49.2861401861865], ""type"": ""Point""}";49.2861401861865, -123.115954794154
25;4647432;25-139709;00;Sunya Maryke Lai Thom (Sunya Thom);Clara Lai Consulting;Issued;2024-12-27T10:00:11-08:00;2025-12-31;Consulting and Management Services;;;;;;Vancouver;BC;CA;;Kerrisdale;1.0;265.0;2025-03-02T00:09:35-08:00;;
25;4647436;25-139713;00;Integra Medical Consulting Inc;Integra Medical Consulting;Issued;2024-12-10T10:18:24-08:00;2025-12-31;Consulting and Management Services;;700;Unit;925;W GEORGIA ST;Vancouver;BC;CA;V6C 3L2;Downtown;16.0;265.0;2025-03-02T00:09:35-08:00;"{""coordinates"": [-123.119804845719, 49.2843168050669], ""type"": ""Point""}";49.2843168050669, -123.119804845719
25;4647446;25-139723;00;Tien Van Huynh (Van Huynh);Dream Destination Immigration Consulting Services Co;Issued;2024-12-22T13:31:06-08:00;2025-12-31;Consulting and Management Services;;;;;;Vancouver;BC;CA;;Renfrew-Collingwood;1.0;265.0;2025-03-02T00:09:35-08:00;;
25;4647450;25-139727;00;(Mika Yamada);Mycana Travel Consulting Services;Issued;2024-12-23T06:00:00-08:00;2025-12-31;Consulting and Management Services;;;;;;Vancouver;BC;CA;;Marpole;1.0;265.0;2025-03-02T00:09:35-08:00;;
25;4647457;25-139734;00;OHS Global Risk Solutions Ltd;;Issued;2024-12-16T14:41:15-08:00;2025-12-31;Consulting and Management Services;;103;Unit;511;W 14TH AV;Vancouver;BC;CA;V5Z 1P5;Fairview;3.0;265.0;2025-03-02T00:09:35-08:00;"{""coordinates"": [-123.115384085776, 49.2588952010618], ""type"": ""Point""}";49.2588952010618, -123.115384085776
25;4647476;25-139753;00;Engage Delaney Inc;;Issued;2024-12-16T12:50:45-08:00;2025-12-31;Consulting and Management Services;;700;Unit;838;W HASTINGS ST;Vancouver;BC;CA;V6C 1C8;Downtown;8.0;265.0;2025-03-02T00:09:35-08:00;"{""coordinates"": [-123.115954794154, 49.2861401861865], ""type"": ""Point""}";49.2861401861865, -123.115954794154
25;4647480;25-139757;00;Cornerstone International Group Advisors Limited;Cornerstone International Group;Issued;2024-12-12T22:17:38-08:00;2025-12-31;Consulting and Management Services;;1500;Unit;701;W GEORGIA ST;Vancouver;BC;CA;V7Y 1C6;Downtown;3.0;265.0;2025-03-02T00:09:35-08:00;"{""coordinates"": [-123.117751286267, 49.2834005265727], ""type"": ""Point""}";49.2834005265727, -123.117751286267
25;4647490;25-139767;00;(Peter Fox);;Issued;2024-12-18T09:26:35-08:00;2025-12-31;Consulting and Management Services;;;;;;Vancouver;BC;CA;;Kensington-Cedar Cottage;1.0;265.0;2025-03-02T00:09:35-08:00;;
25;4647499;25-139776;00;Suionix Ion Technology Inc;;Issued;2024-12-06T16:04:15-08:00;2025-12-31;Consulting and Management Services;;;;;;Vancouver;BC;CA;;Marpole;2.0;265.0;2025-03-02T00:09:35-08:00;;
